devices,date,time_slot,kfz_h,sv_h
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,19:00-19:30,299.5,19.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,19:30-20:00,299.5,19.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,20:00-20:30,245.5,19.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,20:30-21:00,245.5,19.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,21:00-21:30,210.0,35.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,21:30-22:00,210.0,35.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,22:00-22:30,140.5,20.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,22:30-23:00,140.5,20.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,23:00-23:30,130.5,29.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-06,23:30-00:00,130.5,29.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,00:00-00:30,114.5,34.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,00:30-01:00,114.5,34.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,01:00-01:30,94.5,38.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,01:30-02:00,94.5,38.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,02:00-02:30,57.0,28.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,02:30-03:00,57.0,28.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,03:00-03:30,52.5,17.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,03:30-04:00,52.5,17.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,04:00-04:30,77.5,39.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,04:30-05:00,77.5,39.5
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,05:00-05:30,138.5,49.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,05:30-06:00,138.5,49.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,06:00-06:30,233.5,53.0
"9194_MQQ245_Sbg_H,DE1,2",2023-01-07,06:30-07:00,233.5,53.0
