devices,date,time_slot,kfz_h,sv_h
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,16-20,6628.0,1108.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,20-24,1404.0,358.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,00-04,442.0,248.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,04-08,3842.0,1248.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,08-12,6534.0,1897.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,12-16,6187.0,1329.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,16-20,5443.0,1013.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,20-24,1422.0,324.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,00-04,409.0,187.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,04-08,3404.0,1120.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,08-12,7478.0,1502.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,12-16,7933.0,1226.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,16-20,5887.0,928.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,20-24,2328.0,454.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,00-04,922.0,239.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,04-08,5232.0,987.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,08-12,11011.0,666.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,12-16,9837.0,369.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,16-20,6690.0,406.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,20-24,2023.0,302.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,00-04,493.0,86.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,04-08,1347.0,91.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,08-12,8256.0,117.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,12-16,10738.0,83.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,16-20,11534.0,249.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,20-24,3090.0,215.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,00-04,401.0,180.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,04-08,4044.0,998.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,08-12,6542.0,1610.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,12-16,5652.0,1142.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,16-20,4840.0,816.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,20-24,1076.0,313.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,00-04,389.0,192.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,04-08,3797.0,1139.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,08-12,6405.0,1800.0
"9190_MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,12-16,5805.0,1497.0
