datum,dow,month,week,is_weekend,is_friday,is_sunday,sin_week,cos_week,is_feiertag_by,is_feiertag_at,is_pre_feiertag_by,is_post_feiertag_by,is_pre_feiertag_at,is_post_feiertag_at,is_brueckentag_by,is_brueckentag_at,is_long_weekend_by,is_long_weekend_at,is_ferien_by,is_ferien_at,is_ferien_overlap,is_ferien_start_by,is_ferien_end_by,is_ferien_start_at,is_ferien_end_at,is_pre_ferien_weekend_by,is_pre_ferien_weekend_at,is_oktoberfest,is_messe_mch,is_dosierung
2024-05-13,0,5,20,0,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-14,1,5,20,0,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-15,2,5,20,0,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-16,3,5,20,0,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-17,4,5,20,0,1,0,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-18,5,5,20,1,0,0,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
2024-05-19,6,5,20,1,0,1,0.6631226582407952,-0.7485107481711012,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
2024-05-20,0,5,21,0,0,0,0.5680647467311558,-0.8229838658936564,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
2024-05-21,1,5,21,0,0,0,0.5680647467311558,-0.8229838658936564,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2024-05-22,2,5,21,0,0,0,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-05-23,3,5,21,0,0,0,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-05-24,4,5,21,0,1,0,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-05-25,5,5,21,1,0,0,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-05-26,6,5,21,1,0,1,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024-05-27,0,5,22,0,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-05-28,1,5,22,0,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-05-29,2,5,22,0,0,0,0.46472317204376906,-0.8854560256532096,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2024-05-30,3,5,22,0,0,0,0.46472317204376906,-0.8854560256532096,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2024-05-31,4,5,22,0,1,0,0.46472317204376906,-0.8854560256532096,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
2024-06-01,5,6,22,1,0,0,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
2024-06-02,6,6,22,1,0,1,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-03,0,6,23,0,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-04,1,6,23,0,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-05,2,6,23,0,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-06,3,6,23,0,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-07,4,6,23,0,1,0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-08,5,6,23,1,0,0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-09,6,6,23,1,0,1,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-10,0,6,24,0,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-11,1,6,24,0,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-12,2,6,24,0,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-13,3,6,24,0,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-14,4,6,24,0,1,0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-15,5,6,24,1,0,0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-16,6,6,24,1,0,1,0.23931566428755768,-0.970941817426052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-17,0,6,25,0,0,0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-18,1,6,25,0,0,0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-19,2,6,25,0,0,0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-20,3,6,25,0,0,0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-21,4,6,25,0,1,0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-22,5,6,25,1,0,0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-23,6,6,25,1,0,1,0.12053668025532308,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-24,0,6,26,0,0,0,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-25,1,6,26,0,0,0,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-26,2,6,26,0,0,0,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-27,3,6,26,0,0,0,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-28,4,6,26,0,1,0,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-29,5,6,26,1,0,0,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-06-30,6,6,26,1,0,1,-3.216245299353273e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-01,0,7,27,0,0,0,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-07-02,1,7,27,0,0,0,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-03,2,7,27,0,0,0,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-04,3,7,27,0,0,0,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-05,4,7,27,0,1,0,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-07-06,5,7,27,1,0,0,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2024-07-07,6,7,27,1,0,1,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-08,0,7,28,0,0,0,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-07-09,1,7,28,0,0,0,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-10,2,7,28,0,0,0,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-11,3,7,28,0,0,0,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-12,4,7,28,0,1,0,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-13,5,7,28,1,0,0,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-14,6,7,28,1,0,1,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-15,0,7,29,0,0,0,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-07-16,1,7,29,0,0,0,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-17,2,7,29,0,0,0,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-18,3,7,29,0,0,0,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-19,4,7,29,0,1,0,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-20,5,7,29,1,0,0,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-21,6,7,29,1,0,1,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-22,0,7,30,0,0,0,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-07-23,1,7,30,0,0,0,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-24,2,7,30,0,0,0,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-25,3,7,30,0,0,0,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-26,4,7,30,0,1,0,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024-07-27,5,7,30,1,0,0,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024-07-28,6,7,30,1,0,1,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024-07-29,0,7,31,0,0,0,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
2024-07-30,1,7,31,0,0,0,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-07-31,2,7,31,0,0,0,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-01,3,8,31,0,0,0,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-02,4,8,31,0,1,0,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-03,5,8,31,1,0,0,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-04,6,8,31,1,0,1,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-05,0,8,32,0,0,0,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-06,1,8,32,0,0,0,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-07,2,8,32,0,0,0,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-08,3,8,32,0,0,0,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-09,4,8,32,0,1,0,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-10,5,8,32,1,0,0,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-11,6,8,32,1,0,1,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-12,0,8,33,0,0,0,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-13,1,8,33,0,0,0,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-14,2,8,33,0,0,0,-0.7485107481711011,-0.6631226582407952,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-15,3,8,33,0,0,0,-0.7485107481711011,-0.6631226582407952,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-16,4,8,33,0,1,0,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-17,5,8,33,1,0,0,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-18,6,8,33,1,0,1,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-19,0,8,34,0,0,0,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-20,1,8,34,0,0,0,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-21,2,8,34,0,0,0,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-22,3,8,34,0,0,0,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-23,4,8,34,0,1,0,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-24,5,8,34,1,0,0,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-25,6,8,34,1,0,1,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-26,0,8,35,0,0,0,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-27,1,8,35,0,0,0,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-28,2,8,35,0,0,0,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-29,3,8,35,0,0,0,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-30,4,8,35,0,1,0,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-08-31,5,8,35,1,0,0,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-01,6,9,35,1,0,1,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-02,0,9,36,0,0,0,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-03,1,9,36,0,0,0,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-04,2,9,36,0,0,0,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-05,3,9,36,0,0,0,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-06,4,9,36,0,1,0,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-07,5,9,36,1,0,0,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2024-09-08,6,9,36,1,0,1,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
2024-09-09,0,9,37,0,0,0,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2024-09-10,1,9,37,0,0,0,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-11,2,9,37,0,0,0,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-12,3,9,37,0,0,0,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-13,4,9,37,0,1,0,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-14,5,9,37,1,0,0,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-15,6,9,37,1,0,1,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-16,0,9,38,0,0,0,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-17,1,9,38,0,0,0,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-18,2,9,38,0,0,0,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-19,3,9,38,0,0,0,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-20,4,9,38,0,1,0,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-09-21,5,9,38,1,0,0,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-22,6,9,38,1,0,1,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2024-09-23,0,9,39,0,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-24,1,9,39,0,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
2024-09-25,2,9,39,0,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-26,3,9,39,0,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-27,4,9,39,0,1,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-28,5,9,39,1,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-29,6,9,39,1,0,1,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-09-30,0,9,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-10-01,1,10,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-10-02,2,10,40,0,0,0,-0.992708874098054,0.1205366802553232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-10-03,3,10,40,0,0,0,-0.992708874098054,0.1205366802553232,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-10-04,4,10,40,0,1,0,-0.992708874098054,0.1205366802553232,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
2024-10-05,5,10,40,1,0,0,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-10-06,6,10,40,1,0,1,-0.992708874098054,0.1205366802553232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2024-10-07,0,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-08,1,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-09,2,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-10,3,10,41,0,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-11,4,10,41,0,1,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-12,5,10,41,1,0,0,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-13,6,10,41,1,0,1,-0.9709418174260521,0.23931566428755738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-14,0,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-15,1,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-16,2,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-17,3,10,42,0,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-18,4,10,42,0,1,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-19,5,10,42,1,0,0,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-20,6,10,42,1,0,1,-0.9350162426854148,0.35460488704253557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-21,0,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-22,1,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-23,2,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-24,3,10,43,0,0,0,-0.8854560256532101,0.464723172043768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-25,4,10,43,0,1,0,-0.8854560256532101,0.464723172043768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,5,10,43,1,0,0,-0.8854560256532101,0.464723172043768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
