devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQQ209_Mch_H,DE33,34",2023-01-30,20-24,1568.0,524.0,1044.0,112.81
"MQQ209_Mch_H,DE33,34",2023-01-31,00-04,627.0,378.0,249.0,104.62
"MQQ209_Mch_H,DE33,34",2023-01-31,04-08,3146.0,1098.0,2048.0,111.55
"MQQ209_Mch_H,DE33,34",2023-01-31,08-12,5193.0,1220.0,3973.0,119.95
"MQQ209_Mch_H,DE33,34",2023-01-31,12-16,5615.0,1292.5,4322.5,119.63
"MQQ209_Mch_H,DE33,34",2023-01-31,16-20,4812.0,1043.0,3769.0,119.78
"MQQ209_Mch_H,DE33,34",2023-01-31,20-24,1364.0,419.0,945.0,114.44
"MQQ209_Mch_H,DE33,34",2023-02-01,00-04,618.0,369.0,249.0,104.54
"MQQ209_Mch_H,DE33,34",2023-02-01,04-08,2957.0,956.0,2001.0,109.45
"MQQ209_Mch_H,DE33,34",2023-02-01,08-12,5502.0,1214.0,4288.0,117.35
"MQQ209_Mch_H,DE33,34",2023-02-01,12-16,5333.0,1252.0,4081.0,118.38
"MQQ209_Mch_H,DE33,34",2023-02-01,16-20,4671.0,1028.0,3643.0,117.71
"MQQ209_Mch_H,DE33,34",2023-02-01,20-24,1368.0,429.0,939.0,115.33
"MQQ209_Mch_H,DE33,34",2023-02-02,00-04,594.0,389.0,205.0,97.41
"MQQ209_Mch_H,DE33,34",2023-02-02,04-08,2658.0,884.0,1774.0,105.85
"MQQ209_Mch_H,DE33,34",2023-02-02,08-12,4551.0,947.0,3604.0,110.63
"MQQ209_Mch_H,DE33,34",2023-02-02,12-16,5342.0,1070.0,4272.0,109.16
"MQQ209_Mch_H,DE33,34",2023-02-02,16-20,4699.0,900.0,3799.0,107.06
"MQQ209_Mch_H,DE33,34",2023-02-02,20-24,1590.0,379.0,1211.0,107.62
"MQQ209_Mch_H,DE33,34",2023-02-03,00-04,653.0,375.0,278.0,101.18
"MQQ209_Mch_H,DE33,34",2023-02-03,04-08,2190.0,736.0,1454.0,110.73
"MQQ209_Mch_H,DE33,34",2023-02-03,08-12,5471.5,909.0,4562.5,119.58
"MQQ209_Mch_H,DE33,34",2023-02-03,12-16,7371.0,977.0,6394.0,117.42
"MQQ209_Mch_H,DE33,34",2023-02-03,16-20,5736.0,707.0,5029.0,116.59
"MQQ209_Mch_H,DE33,34",2023-02-03,20-24,2098.0,346.0,1752.0,116.58
"MQQ209_Mch_H,DE33,34",2023-02-04,00-04,779.0,207.0,572.0,103.42
"MQQ209_Mch_H,DE33,34",2023-02-04,04-08,3205.0,385.0,2820.0,119.17
"MQQ209_Mch_H,DE33,34",2023-02-04,08-12,9375.0,479.0,8896.0,115.26
"MQQ209_Mch_H,DE33,34",2023-02-04,12-16,9731.0,418.0,9313.0,114.11
"MQQ209_Mch_H,DE33,34",2023-02-04,16-20,4760.0,165.0,4595.0,131.1
"MQQ209_Mch_H,DE33,34",2023-02-04,20-24,1383.0,111.0,1272.0,131.54
"MQQ209_Mch_H,DE33,34",2023-02-05,00-04,496.0,80.0,416.0,126.01
"MQQ209_Mch_H,DE33,34",2023-02-05,04-08,985.0,84.0,901.0,127.57
"MQQ209_Mch_H,DE33,34",2023-02-05,08-12,6231.0,141.0,6090.0,133.58
"MQQ209_Mch_H,DE33,34",2023-02-05,12-16,8149.0,178.0,7971.0,130.76
"MQQ209_Mch_H,DE33,34",2023-02-05,16-20,6875.0,232.0,6643.0,130.92
"MQQ209_Mch_H,DE33,34",2023-02-05,20-24,2167.0,180.0,1987.0,133.7
"MQQ209_Mch_H,DE33,34",2023-02-06,00-04,833.0,470.0,363.0,111.66
"MQQ209_Mch_H,DE33,34",2023-02-06,04-08,3394.0,776.0,2618.0,122.64
"MQQ209_Mch_H,DE33,34",2023-02-06,08-12,5577.0,1232.0,4345.0,120.87
"MQQ209_Mch_H,DE33,34",2023-02-06,12-16,5634.0,1401.0,4233.0,119.13
"MQQ209_Mch_H,DE33,34",2023-02-06,16-20,5118.0,1385.0,3733.0,118.47
"MQQ209_Mch_H,DE33,34",2023-02-06,20-24,1506.0,474.0,1032.0,124.1
"MQQ209_Mch_H,DE33,34",2023-02-07,00-04,647.0,379.0,268.0,108.92
"MQQ209_Mch_H,DE33,34",2023-02-07,04-08,3171.0,1058.0,2113.0,115.48
"MQQ209_Mch_H,DE33,34",2023-02-07,08-12,4952.0,1203.0,3749.0,121.94
"MQQ209_Mch_H,DE33,34",2023-02-07,12-16,5235.0,1267.0,3968.0,122.36
"MQQ209_Mch_H,DE33,34",2023-02-07,16-20,4956.0,1095.0,3861.0,121.59
"MQQ209_Mch_H,DE33,34",2023-02-07,20-24,1445.0,445.0,1000.0,123.28
"MQQ209_Mch_H,DE33,34",2023-02-08,00-04,618.0,375.0,243.0,108.53
"MQQ209_Mch_H,DE33,34",2023-02-08,04-08,2999.0,973.0,2026.0,115.24
"MQQ209_Mch_H,DE33,34",2023-02-08,08-12,5062.0,1094.0,3968.0,123.11
"MQQ209_Mch_H,DE33,34",2023-02-08,12-16,5607.0,1189.0,4418.0,122.76
"MQQ209_Mch_H,DE33,34",2023-02-08,16-20,4965.0,851.0,4114.0,123.46
"MQQ209_Mch_H,DE33,34",2023-02-08,20-24,1294.0,326.0,968.0,123.81
"MQQ209_Mch_H,DE33,34",2023-02-09,00-04,623.0,379.0,244.0,108.46
"MQQ209_Mch_H,DE33,34",2023-02-09,04-08,2684.0,838.0,1846.0,114.69
"MQQ209_Mch_H,DE33,34",2023-02-09,08-12,4767.0,1000.0,3767.0,98.15
"MQQ209_Mch_H,DE33,34",2023-02-09,12-16,5353.0,979.0,4374.0,117.23
"MQQ209_Mch_H,DE33,34",2023-02-09,16-20,5231.0,879.0,4352.0,123.36
"MQQ209_Mch_H,DE33,34",2023-02-09,20-24,1504.0,349.0,1155.0,125.06
"MQQ209_Mch_H,DE33,34",2023-02-10,00-04,620.0,334.0,286.0,111.48
"MQQ209_Mch_H,DE33,34",2023-02-10,04-08,2300.0,696.0,1604.0,117.54
"MQQ209_Mch_H,DE33,34",2023-02-10,08-12,5346.0,796.0,4550.0,124.11
"MQQ209_Mch_H,DE33,34",2023-02-10,12-16,6899.0,853.0,6046.0,123.39
"MQQ209_Mch_H,DE33,34",2023-02-10,16-20,5384.0,706.0,4678.0,125.96
"MQQ209_Mch_H,DE33,34",2023-02-10,20-24,1818.0,330.0,1488.0,127.59
"MQQ209_Mch_H,DE33,34",2023-02-11,00-04,735.0,212.0,523.0,121.05
"MQQ209_Mch_H,DE33,34",2023-02-11,04-08,3130.0,431.0,2699.0,126.28
"MQQ209_Mch_H,DE33,34",2023-02-11,08-12,7401.0,558.0,6843.0,122.92
"MQQ209_Mch_H,DE33,34",2023-02-11,12-16,7564.0,367.0,7197.0,123.46
"MQQ209_Mch_H,DE33,34",2023-02-11,16-20,5071.0,179.0,4892.0,125.73
"MQQ209_Mch_H,DE33,34",2023-02-11,20-24,1612.0,129.0,1483.0,126.41
"MQQ209_Mch_H,DE33,34",2023-02-12,00-04,506.0,83.0,423.0,120.77
"MQQ209_Mch_H,DE33,34",2023-02-12,04-08,1046.0,90.0,956.0,124.73
"MQQ209_Mch_H,DE33,34",2023-02-12,08-12,6284.0,166.0,6118.0,129.05
"MQQ209_Mch_H,DE33,34",2023-02-12,12-16,8124.0,193.0,7931.0,131.88
"MQQ209_Mch_H,DE33,34",2023-02-12,16-20,6985.0,287.0,6698.0,130.16
"MQQ209_Mch_H,DE33,34",2023-02-12,20-24,2314.0,171.0,2143.0,131.86
"MQQ209_Mch_H,DE33,34",2023-02-13,00-04,810.0,450.0,360.0,104.04
"MQQ209_Mch_H,DE33,34",2023-02-13,04-08,3455.0,822.0,2633.0,114.36
"MQQ209_Mch_H,DE33,34",2023-02-13,08-12,5568.0,1147.0,4421.0,118.26
"MQQ209_Mch_H,DE33,34",2023-02-13,12-16,5489.0,1382.0,4107.0,120.1
"MQQ209_Mch_H,DE33,34",2023-02-13,16-20,5344.0,1304.0,4040.0,117.03
"MQQ209_Mch_H,DE33,34",2023-02-13,20-24,1544.0,451.0,1093.0,106.24
"MQQ209_Mch_H,DE33,34",2023-02-14,00-04,662.0,394.0,268.0,103.35
"MQQ209_Mch_H,DE33,34",2023-02-14,04-08,3103.0,1088.0,2015.0,111.2
"MQQ209_Mch_H,DE33,34",2023-02-14,08-12,4991.0,1198.0,3793.0,119.23
"MQQ209_Mch_H,DE33,34",2023-02-14,12-16,5298.0,1169.0,4129.0,116.16
"MQQ209_Mch_H,DE33,34",2023-02-14,16-20,5198.0,1070.0,4128.0,118.62
"MQQ209_Mch_H,DE33,34",2023-02-14,20-24,1425.0,458.0,967.0,106.61
"MQQ209_Mch_H,DE33,34",2023-02-15,00-04,604.0,372.0,232.0,101.12
"MQQ209_Mch_H,DE33,34",2023-02-15,04-08,3160.0,1019.0,2141.0,111.79
"MQQ209_Mch_H,DE33,34",2023-02-15,08-12,5440.0,1132.0,4308.0,120.79
"MQQ209_Mch_H,DE33,34",2023-02-15,12-16,5788.0,1218.0,4570.0,120.52
"MQQ209_Mch_H,DE33,34",2023-02-15,16-20,5489.0,1102.0,4387.0,120.94
"MQQ209_Mch_H,DE33,34",2023-02-15,20-24,1457.0,416.0,1041.0,122.75
"MQQ209_Mch_H,DE33,34",2023-02-16,00-04,637.0,374.0,263.0,108.3
"MQQ209_Mch_H,DE33,34",2023-02-16,04-08,2845.0,899.0,1946.0,117.47
"MQQ209_Mch_H,DE33,34",2023-02-16,08-12,5386.0,1053.0,4333.0,123.44
"MQQ209_Mch_H,DE33,34",2023-02-16,12-16,5863.0,1092.0,4771.0,122.86
"MQQ209_Mch_H,DE33,34",2023-02-16,16-20,5645.0,892.0,4753.0,122.31
"MQQ209_Mch_H,DE33,34",2023-02-16,20-24,1933.0,337.0,1596.0,126.86
"MQQ209_Mch_H,DE33,34",2023-02-17,00-04,674.0,333.0,341.0,111.37
"MQQ209_Mch_H,DE33,34",2023-02-17,04-08,2323.0,717.0,1606.0,117.58
"MQQ209_Mch_H,DE33,34",2023-02-17,08-12,6213.0,862.0,5351.0,121.71
"MQQ209_Mch_H,DE33,34",2023-02-17,12-16,7802.0,840.0,6962.0,118.66
"MQQ209_Mch_H,DE33,34",2023-02-17,16-20,6489.0,689.0,5800.0,118.53
