devices,date,time_slot,q_kfz,q_lkw,q_pkw,v_kfz
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,08-12,6337.0,1901.0,4436.0,109.74
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,12-16,5687.0,1583.0,4104.0,111.62
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,16-20,4637.0,1190.0,3447.0,113.85
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-18,20-24,1251.0,392.0,859.0,115.36
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,00-04,437.0,241.0,196.0,104.04
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,04-08,3756.0,1226.0,2530.0,107.42
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,08-12,6298.0,1952.0,4346.0,108.51
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,12-16,5679.0,1356.0,4323.0,113.97
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,16-20,4655.0,933.0,3722.0,115.72
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-19,20-24,1283.0,350.0,933.0,117.07
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,00-04,420.0,211.0,209.0,104.87
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,04-08,3258.0,1041.0,2217.0,110.46
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,08-12,6536.0,1587.0,4949.0,110.51
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,12-16,6890.0,1247.0,5643.0,114.27
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,16-20,5296.0,983.0,4313.0,110.47
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-20,20-24,1992.0,424.0,1568.0,89.31
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,00-04,879.0,243.0,636.0,81.98
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,04-08,3439.0,907.0,2532.0,80.84
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,08-12,8899.0,763.0,8136.0,85.36
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,12-16,9539.0,475.0,9064.0,106.28
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,16-20,5595.0,428.0,5167.0,110.42
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-21,20-24,1731.0,257.0,1474.0,97.12
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,00-04,517.0,116.0,401.0,101.67
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,04-08,1037.0,91.0,946.0,100.54
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,08-12,7897.0,145.0,7752.0,117.4
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,12-16,10153.0,138.0,10015.0,115.67
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,16-20,10670.0,241.0,10429.0,107.1
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-22,20-24,2419.0,246.0,2173.0,121.04
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,00-04,386.0,176.0,210.0,107.65
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,04-08,4032.0,982.0,3050.0,113.27
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,08-12,6036.0,1587.0,4449.0,109.87
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,12-16,5898.0,1332.0,4566.0,112.24
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,16-20,4578.0,811.0,3767.0,115.4
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-23,20-24,1031.0,298.0,733.0,114.92
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,00-04,359.0,202.0,157.0,103.05
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,04-08,3876.0,1155.0,2721.0,110.0
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,08-12,5809.0,1837.0,3972.0,109.75
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,12-16,5338.5,1456.5,3882.0,112.65
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,16-20,5404.0,1123.0,4281.0,113.75
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-24,20-24,1325.0,439.0,886.0,114.93
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,00-04,408.0,212.0,196.0,104.82
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,04-08,3811.0,1268.0,2543.0,110.12
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,08-12,6220.0,1942.0,4278.0,109.98
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,12-16,6161.0,1598.0,4563.0,110.8
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,16-20,6628.0,1138.0,5490.0,110.03
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-25,20-24,1404.0,365.0,1039.0,117.51
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,00-04,442.0,251.0,191.0,106.16
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,04-08,3842.0,1265.0,2577.0,108.84
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,08-12,6534.0,1928.0,4606.0,108.83
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,12-16,6187.0,1373.0,4814.0,113.42
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,16-20,5443.0,1037.0,4406.0,113.78
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-26,20-24,1422.0,331.0,1091.0,117.85
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,00-04,409.0,191.0,218.0,104.76
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,04-08,3404.0,1133.0,2271.0,108.8
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,08-12,7478.0,1559.0,5919.0,109.83
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,12-16,7933.0,1262.0,6671.0,111.43
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,16-20,5887.0,956.0,4931.0,114.61
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-27,20-24,2328.0,464.0,1864.0,112.32
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,00-04,922.0,247.0,675.0,95.82
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,04-08,5232.0,1004.0,4228.0,107.86
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,08-12,11011.0,722.0,10289.0,105.01
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,12-16,9837.0,415.0,9422.0,113.91
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,16-20,6690.0,449.0,6241.0,119.54
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-28,20-24,2023.0,307.0,1716.0,122.01
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,00-04,493.0,87.0,406.0,117.53
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,04-08,1347.0,107.0,1240.0,124.45
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,08-12,8256.0,176.0,8080.0,121.67
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,12-16,10738.0,133.0,10605.0,118.58
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,16-20,11534.0,279.0,11255.0,90.69
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-29,20-24,3090.0,225.0,2865.0,119.87
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,00-04,401.0,184.0,217.0,107.21
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,04-08,4044.0,1008.0,3036.0,112.72
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,08-12,6542.0,1656.0,4886.0,111.02
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,12-16,5652.0,1179.0,4473.0,113.25
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,16-20,4840.0,843.0,3997.0,114.18
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-30,20-24,1076.0,319.0,757.0,112.68
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,00-04,389.0,193.0,196.0,104.4
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,04-08,3797.0,1155.0,2642.0,110.64
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,08-12,6405.0,1833.0,4572.0,109.72
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,12-16,5805.0,1541.0,4264.0,111.4
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,16-20,4987.0,1063.0,3924.0,114.21
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-01-31,20-24,1288.0,399.0,889.0,113.46
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,00-04,402.0,253.0,149.0,97.82
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,04-08,3907.0,1262.0,2645.0,108.81
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,08-12,6325.0,1873.0,4452.0,107.84
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,12-16,5594.0,1573.0,4021.0,109.77
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,16-20,4653.0,1093.0,3560.0,112.78
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-01,20-24,1325.0,373.0,952.0,113.1
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,00-04,423.0,212.0,211.0,100.18
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,04-08,3865.0,1255.0,2610.0,106.61
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,08-12,6165.0,1808.0,4357.0,107.24
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,12-16,5888.0,1480.0,4408.0,108.44
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,16-20,4361.0,920.0,3441.0,113.44
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-02,20-24,1214.0,297.0,917.0,114.0
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,00-04,405.0,200.0,205.0,104.65
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,04-08,3237.0,1058.0,2179.0,110.11
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,08-12,7285.0,1577.0,5708.0,109.3
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,12-16,7684.0,1211.0,6473.0,112.72
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,16-20,6726.0,952.0,5774.0,113.61
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-03,20-24,2485.0,423.0,2062.0,117.25
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,00-04,972.0,234.0,738.0,111.22
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,04-08,5896.0,964.0,4932.0,114.57
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,08-12,11304.0,674.0,10630.0,101.6
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,12-16,10282.0,404.0,9878.0,106.56
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,16-20,6247.0,445.0,5802.0,120.21
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-04,20-24,1803.0,279.0,1524.0,124.02
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,00-04,488.0,118.0,370.0,116.81
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,04-08,1280.0,104.0,1176.0,125.17
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,08-12,8005.0,134.0,7871.0,124.17
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,12-16,9995.0,150.0,9845.0,119.21
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,16-20,9723.0,262.0,9461.0,95.58
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-05,20-24,2239.0,230.0,2009.0,122.18
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,00-04,382.0,154.0,228.0,107.69
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,04-08,4106.0,986.0,3120.0,113.07
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,08-12,6027.0,1497.0,4530.0,111.2
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,12-16,4971.0,1152.0,3819.0,114.85
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,16-20,4682.0,846.0,3836.0,116.08
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-06,20-24,1111.0,324.0,787.0,114.5
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,00-04,398.0,222.0,176.0,102.78
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,04-08,3801.0,1141.0,2660.0,110.16
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,08-12,5603.0,1767.0,3836.0,109.88
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,12-16,5449.0,1453.0,3996.0,112.04
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,16-20,5902.0,1119.0,4783.0,113.42
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-07,20-24,1359.0,431.0,928.0,112.97
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,00-04,397.0,220.0,177.0,102.89
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,04-08,3845.0,1248.0,2597.0,108.62
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,08-12,6078.0,1886.0,4192.0,108.82
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,12-16,5791.0,1455.0,4336.0,112.69
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,16-20,6694.0,1056.0,5638.0,112.15
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-08,20-24,1520.0,393.0,1127.0,117.75
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,00-04,448.0,229.0,219.0,103.89
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,04-08,3840.0,1293.0,2547.0,108.81
"MQDZ_AD Inntal_(S)_Ro,DE1,2",2023-02-09,08-12,6203.0,1864.0,4339.0,107.32
